"category","changed","text","text_wrong","text_EN","注記"
"鍛冶部品","Yes","椀型鍔","ボウルガード","Bowl Guard",
"鍛冶部品","Yes","楔形の柄頭","くさび形のポメル","Wedge Pommel",
"鍛冶部品","Yes","槍の丸鋲打ち柄頭","丸リベット打ち槍用ポメル","Round Butt Riveted Spear Pommel",
"鍛冶部品","Yes","槍の松柄","槍用の松の柄","Pine Spear Staff",
"鍛冶部品","Yes","槍の波形鍔","槍用の波形ガード","Wave Shaped Spear Guard",
"鍛冶部品","Yes","槍の突起付きの丸い柄頭","槍用のトゲ付き丸型ポメル","Spiked Round Spear Pommel",
"鍛冶部品","Yes","槍の簡素な鉄柄頭","簡素な鉄槍用ポメル","Simple Iron Spear Pommel",
"鍛冶部品","Yes","槍の良質鋼の柄頭","良質な鋼の槍のポメル","Riveted Fine Steel Spear Pommel",
"鍛冶部品","Yes","槍の鋲打ち柄頭","リベット打ちの槍用ポメル","Riveted Spear Pommel",
"鍛冶部品","Yes","槍の長く地味な柄頭","地味な長い槍用ポメル","Long Plain Spear Pommel",
"鍛冶部品","Yes","槍型の柄頭","スピアヘッドポメル","Spearhead Pommel",
"鍛冶部品","Yes","樋のある細いスパタの刃","細い溝入りスパタの刃","Narrow Fullered Spatha Blade",
"鍛冶部品","Yes","樋の入った広い刃","幅広で溝が入った刃","Wide Fullered Broad Blade",
"鍛冶部品","Yes","樋入りの細い戦剣の刃","ウォーソード用の溝付き細刃","Fullered Narrow Warsword Blade",
"鍛冶部品","Yes","樋入りの細い騎士剣の刃","細い溝付きの騎士の刃","Fullered Narrow Arming Sword Blade",
"鍛冶部品","Yes","橙色の革柄","タンジェリン色の革グリップ","Tangerine Leathered Grip",
"鍛冶部品","No","毛皮で覆った巨大フック","毛皮で覆った巨大フック","Double Huge Hooks With Fur Covering",
"鍛冶部品","Yes","毛皮付きの堅い赤松の柄","硬化したセコイアと毛皮の柄","Hardened Redwood Handle With Fur Handle",
"鍛冶部品","Yes","毛皮巻きの両手柄","毛皮巻きの両手用グリップ","Bound Fur Two Handed Grip",
"鍛冶部品","Yes","毛皮巻きの片手柄","毛皮巻きの片手用グリップ","Bound Fur One Handed Grip",
"鍛冶部品","Yes","波刃の槍の穂先","ギザギザの矛先","Jagged Spear Head",
"鍛冶部品","Yes","涙滴型柄頭","涙型ポメル","Teardrop Pommel",
"鍛冶部品","No","熊手の頭","熊手の頭","Rake Head",
"鍛冶部品","Yes","燕尾型の旗","舌付きの燕尾服","Swallow-tail with Tongue",
"鍛冶部品","Yes","燕尾型の軍旗","燕尾の旗","Swallowtail Banner",
"鍛冶部品","Yes","片手半剣の装飾のある青銅柄","片手半剣用銅製装飾グリップ","Bronze Bound Bastard Sword Grip",
"鍛冶部品","Yes","片手半剣の金細工の革柄","金細工の片手半剣革グリップ","Gold Decorated Leather Bastard Sword Grip",
"鍛冶部品","Yes","片手半剣の鋼で補強された柄","鋼補強の片手半剣用グリップ","Half Wrapped Steel Reinforced Bastard Sword Grip",
"鍛冶部品","Yes","片手半剣の青銅輪付き革柄 ","銅輪付き片手半剣グリップ ","Leather Bastard Sword Grip with Bronze Rings ",
"鍛冶部品","Yes","片手半剣の青銅鋲の革柄","片手半剣用銅製鋲革グリップ","Leather Covered Bastard Sword Grip With Bronze Studs",
"鍛冶部品","Yes","片手半剣用金縁八角柄","片手半剣用金縁八角グリップ","Gold Inlaid Angular Bastard Sword Grip",
"鍛冶部品","Yes","球形柄頭","球形ポメル","Globe Pommel",
"鍛冶部品","Yes","瓶型の良質鋼の両手柄","水瓶型の鋼鉄製両手グリップ","Bottleneck Fine Steel Two Handed Grip",
"鍛冶部品","Yes","異質な鈎型の羽","シングルフックウイング","Singular Hook Wing",
"鍛冶部品","Yes","皮の片手柄","皮革の片手用グリップ","Hide One Handed Grip",
"鍛冶部品","Yes","皮巻きの両手柄","皮革巻きの両手用グリップ","Bound Hide Two Handed Grip",
"鍛冶部品","Yes","皮巻きの片手柄","皮革巻きの片手用グリップ","Bound Hide One Handed Grip",
"鍛冶部品","Yes","皺革の両手柄","両手用ツヤ革グリップ","Crushed Leather Two Handed Grip",
"鍛冶部品","Yes","目釘のある角製の両手柄","両手用の鋲付天然角グリップ","Bolted Horn Two Handed Grip",
"鍛冶部品","Yes","直刀の刃","ストレートサーベルの刃","Straight Saber Blade",
"鍛冶部品","No","短いねじれた柄","短いねじれた柄","Short Gnarled Handle",
"鍛冶部品","Yes","短いサクスの刃","短いスクラマサクスの刃","Short Seax Blade",
"鍛冶部品","Yes","短いサーベルの柄","短いサーベルのグリップ","Short Saber Grip",
"鍛冶部品","Yes","短い戦剣の装飾のある刃","短い戦剣用の装飾された刃","Decorated Short Warsword Blade",
"鍛冶部品","Yes","短い松竿","短い松の柄","Short Pine Shaft",
"鍛冶部品","Yes","短い騎士剣の刃","短い騎士の刃","Short Arming Sword Blade",
"鍛冶部品","No","短く厚いイルドの刃","短く厚いイルドの刃","Short Thick Ild Blade",
"鍛冶部品","Yes","短く簡素な槍の穂先","短く簡素な矛先","Short Simple Spear Head",
"鍛冶部品","Yes","短剣のくぼんだ円鍔","くぼんだ円形のダガーガード","Concave Disc Dagger Guard",
"鍛冶部品","Yes","短剣の円盤鍔","円形ダガー用ガード","Disc Dagger Guard",
"鍛冶部品","Yes","砂時計型の革の両手柄","砂時計型の両手用革グリップ","Rough Leather Hourglass Two Handed Grip",
"鍛冶部品","Yes","砂漠の先細りした短剣鍔","砂漠のダガーの先細りガード","Tapered Desert Dagger Guard",
"鍛冶部品","Yes","砂漠の先細り鍔","砂漠の先細りガード","Tapered Desert Guard",
"鍛冶部品","Yes","砂漠の柄頭","砂漠のポメル","Desert Pommel",
"鍛冶部品","Yes","砂漠の瓶型柄","砂漠の水瓶型グリップ","Bottleneck Desert Grip",
"鍛冶部品","No","硬化トネリコの柄","硬化トネリコの柄","Hardened Ash Shaft",
"鍛冶部品","Yes","穴が開いた砂漠の鍔","穴が開いた砂漠のガード","Punctured Desert Guard",
"鍛冶部品","Yes","穴開きの柄頭","穴の開いたポメル","Holed Pommel",
"鍛冶部品","Yes","穴開きの葉型槍の穂先","穴の開いた葉型の矛先","Drilled Wide Leaf Shaped Spear Head",
"鍛冶部品","Yes","穴開きスパルスの刃","穴開きスパルスの斧頭","Drilled Sparth Blade",
"鍛冶部品","Yes","突起の柄頭","突起付きポメル","Lobed Pommel",
"鍛冶部品","Yes","端の尖った樫柄","先が尖ったオーク製の柄","Oaken Handle With Pointy End",
"鍛冶部品","Yes","競技用の平らな刃","競技会用の平らな刃","Tournament Flat Blade",
"鍛冶部品","Yes","竹の柄","竹製の柄","Bamboo Handle",
"鍛冶部品","Yes","竹竿","竹の柄","Bamboo Shaft",
"鍛冶部品","Yes","箍付きの樽型の革の片手柄","片手用帯鉄付樽型革グリップ","Iron Bound Leather One Handed Grip With A Bulge",
"鍛冶部品","Yes","箍付きの粗革の四角柄","帯鉄付きの革製四角グリップ","Iron Bound Rough Leater Angular Grip",
"鍛冶部品","Yes","箍付きの良質革の両手柄","本革製銅輪付両手グリップ","Bronze Bound Fine Leather Covered Two Handed Sword Grip",
"鍛冶部品","Yes","節目のある粗革巻きの片手柄","粗末な革巻きの片手用分割グリップ","Rough Leather Segmented One Handed Grip",
"鍛冶部品","Yes","節目のある鉄の両手柄 ","樽型の両手用鉄製グリップ ","Segmented Two Handed Iron Grip ",
"鍛冶部品","Yes","簡素なイルドの柄頭","簡素なイルドポメル","Simple Ild Pommel",
"鍛冶部品","No","簡素なスパタの刃","簡素なスパタの刃","Simple Spatha Blade",
"鍛冶部品","Yes","簡素な帝国の槍の穂先","簡素な帝国の槍の矛先","Imperial Simple Spear Head",
"鍛冶部品","No","簡素な戦剣の刃","簡素な戦剣の刃","Simple Warsword Blade",
"鍛冶部品","Yes","簡素な投擲斧の松柄","簡素な投げ斧用の松の柄","Simple Pinewood Throwing Axe Handle",
"鍛冶部品","Yes","簡素な短いパイクの穂先","簡素な短いパイクの頭","Short Simple Pike Head",
"鍛冶部品","Yes","簡素な車輪型柄頭","簡素なホイールポメル","Simple Wheel Pommel",
"鍛冶部品","Yes","粗い巻きの簡易柄","粗末な巻きの簡易グリップ","Rough Wrapped Simple Grip",
"鍛冶部品","Yes","粗く巻かれた柄","粗末に巻かれたグリップ","Rough Wrapped Grip",
"鍛冶部品","Yes","粗巻き革の太い片手柄","粗巻き革の太い片手グリップ","Roughbound Thick Leather One Handed Grip",
"鍛冶部品","Yes","粗革の両手柄","粗末な革の両手用グリップ","Rough Leather Two Handed Grip",
"鍛冶部品","Yes","粗革の両手肉包丁の柄","粗末な革の両手肉包丁の柄","Rough Leather Cleaver Two Handed Grip",
"鍛冶部品","Yes","粗革の北方片手柄","粗末な革の北部片手グリップ","Rough Leather Covered Northern One Handed Grip",
"鍛冶部品","Yes","粗革の太い鋲打ち片手柄","片手用鋲付き極太革グリップ","Rough Leather Studded Bloated One Handed Grip",
"鍛冶部品","Yes","粗革の砂時計型片手柄","砂漏型の片手用革グリップ","Rough Leagher Hourglass One Handed Grip",
"鍛冶部品","Yes","粗革を巻いた片手柄","粗末な革巻き片手グリップ","Rough Leather Wrapped One Handed Grip",
"鍛冶部品","Yes","糸巻きの角張った両手柄","糸巻きの両手用四角グリップ","Thread Wrapped Angular Two Handed Grip",
"鍛冶部品","Yes","紐を巻いた簡素な柄","布巻きの簡素なグリップ","Simple Wrapped Grip",
"鍛冶部品","Yes","紐を巻いた長い堅木の竿","布巻き堅木の長い柄","Wrapped Hardwood Long Shaft",
"鍛冶部品","Yes","紐を巻いた長い樫竿","長い布巻きのオーク材の柄","Long Wrapped Oak Shaft",
"鍛冶部品","Yes","紐巻きの片手柄","針金を巻いた片手用グリップ","Wire Wrapped One Handed Grip",
"鍛冶部品","Yes","細いサクスの鍔","細いスクラマサクスのガード","Narrow Seax Guard",
"鍛冶部品","Yes","細いスパルスの刃","細いスパルス用の斧頭","Narrow Sparth Blade",
"鍛冶部品","Yes","細いメナウリオンの穂先","細いメナウリオンの矛先","Narrow Menavlon Head",
"鍛冶部品","Yes","細い先細りの鍔","ナロウテーパーガード","Narrow Tapered Guard",
"鍛冶部品","Yes","細い戦剣の鍔","細い戦剣用ガード","Narrow Warsword Guard",
"鍛冶部品","Yes","細い燕尾型の軍旗","薄い燕尾の旗","Thin Swallowtail Banner",
"鍛冶部品","Yes","細い鎬付きの刃","細い鎬付き刃","Ridged Narrow Blade",
"鍛冶部品","Yes","緑の革柄","緑の革製グリップ","Green Leather Grip",
"鍛冶部品","Yes","編み込み風柄頭","編み込み風ポメル","Braided Pommel",
"鍛冶部品","Yes","編み革の両手柄","編み革の両手持ちグリップ","Woven Leather Two Handed Grip",
"鍛冶部品","Yes","編み革の柄","編み革のグリップ","Woven Leather Grip",
"鍛冶部品","Yes","縁付き車輪型柄頭","縁付きホイールポメル","Rimmed Wheel Pommel",
"鍛冶部品","Yes","縛り付けた翼","ひも付きの槍のウィング","Tied Spear Wing",
"鍛冶部品","Yes","羽付きの青銅の短剣鍔","羽付きの銅製ダガーガード","Winged Bronze Dagger Guard",
"鍛冶部品","Yes","羽付きの青銅の鍔","羽付きの銅製ガード","Winged Bronze Guard",
"鍛冶部品","Yes","聖杯型柄頭","聖杯型ポメル","Chalice Pommel",
"鍛冶部品","Yes","肉切り包丁の高い両手柄","特大肉包丁の両手用柄","Tall Cleaver Grip Two Handed",
"鍛冶部品","Yes","肉包丁の粗革の片手柄","粗末な革の片手肉包丁の柄","Rough Leather One Handed Cleaver Grip",
"鍛冶部品","Yes","背の高い板金入りの柄","背の高い板金入りのグリップ","Tall Plated Grip",
"鍛冶部品","Yes","腕の広い短剣鍔","幅広な武装用ダガーガード","Broad-Armed Dagger Guard",
"鍛冶部品","Yes","腕の長い短剣鍔","長い武装ダガー用ガード","Long-Armed Dagger Guard",
"鍛冶部品","Yes","良質鋼のカスカラの刃","カスカラ用の良質な鋼刃","Fine Steel Kaskara Blade",
"鍛冶部品","Yes","良質鋼のサーベルの刃","良質な鋼のサーベルの刃","Fine Steel Saber Blade",
"鍛冶部品","Yes","良質鋼のスパタの刃","スパタ用の良質な鋼刃","Fine Steel Spatha Blade",
"鍛冶部品","Yes","良質鋼のパイクの穂先","良質な鋼のパイクの矛先","Fine Steel Pike Head",
"鍛冶部品","Yes","良質鋼のパラメーリオンの刃","パラメリオン用の良質な鋼刃","Fine Steel Paramerion Blade",
"鍛冶部品","Yes","良質鋼のファルクスの刃","良質な鋼のファルクスの刃","Fine Steel Falx Blade",
"鍛冶部品","Yes","良質鋼の丸い手斧の刃","良質な鋼の丸い両刃斧頭","Round Bitted Fine Steel Hatchet Head",
"鍛冶部品","Yes","良質鋼の大剣の刃","ウォーソード用の良質な鋼刃","Fine Steel Warsword Blade",
"鍛冶部品","Yes","良質鋼の広刃のカスカラの刃","幅広カスカラ用の良質な鋼刃","Fine Steel Broad Kaskara",
"鍛冶部品","Yes","良質鋼の広刃の騎士剣の刃","騎兵刀用の良質な鋼刃","Fine Steel Cavalry Broadsword Blade",
"鍛冶部品","Yes","良質鋼の波刃槍の穂先","良質な鋼のギザギザな矛先","Jagged Fine Steel Spear Head",
"鍛冶部品","Yes","良質鋼の細いカスカラの刃","細いカスカラ用の良質な鋼刃","Narrow Fine Steel Kaskara Blade",
"鍛冶部品","Yes","良質鋼の細い長身槍の穂先","剣槍用の良質な鋼の細い矛先","Thin Fine Steel Hewing Spear Head",
"鍛冶部品","Yes","良質鋼の葉型槍の穂先","良質な鋼の葉型の矛先","Fine Steel Leaf Spear Head",
"鍛冶部品","Yes","良質鋼の長いシミターの刃","長いシミター用の良質な鋼刃","Long Fine Steel Scimitar Blade",
"鍛冶部品","Yes","良質鋼の長身槍の穂先","良質な鋼の剣槍用矛先","Fine Steel Hewing Spear Head",
"鍛冶部品","Yes","草原の槍の穂先","草原の槍の矛先","Long Grassland Spear",
"鍛冶部品","Yes","菱形鍔","ダイヤモンドガード","Diamond Guard",
"鍛冶部品","Yes","薄い鍔","薄型ガード","Thin Guard",
"鍛冶部品","Yes","蛇頭の短剣鍔","スネークヘッドダガーガード","Snakehead Dagger Guard",
"鍛冶部品","Yes","蛇頭の鍔","スネークヘッドガード","Snakehead Guard",
"鍛冶部品","Yes","装飾のあるイルドの刃","装飾されたイルドの刃","Decorated Ild Blade",
"鍛冶部品","Yes","装飾のあるカスカラの刃","装飾されたカスカラの刃","Decorated Kaskara Blade",
"鍛冶部品","Yes","装飾のあるシミターの刃","装飾されたシミターの刃","Decorated Scimitar Blade",
"鍛冶部品","Yes","装飾のある松竿","装飾された松の柄","Decorated Pine Shaft",
"鍛冶部品","Yes","装飾のある柄頭","装飾されたポメル","Embellished Pommel",
"鍛冶部品","Yes","装飾のある槍の補強具","装飾された槍の留め具","Decorative Spear Brace",
"鍛冶部品","Yes","装飾のある樋入り短剣の刃","装飾された溝付き短剣の刃","Decorated Wide Fullered Short Blade",
"鍛冶部品","Yes","装飾のある短いスパタの刃","短いスパタ用の装飾された刃","Decorated Short Spatha Blade",
"鍛冶部品","Yes","装飾のある良質鋼の片手柄","片手用良質鋼の装飾グリップ","Decorated Fine Steel One Handed Grip",
"鍛冶部品","Yes","装飾のある長いシミターの刃","装飾入りの長いシミターの刃","Decorated Long Scimitar Blade",
"鍛冶部品","Yes","装飾のある長い松柄","装飾された松の長い柄","Decorated Long Pine Shaft",
"鍛冶部品","Yes","装飾サーベルの刃","サーベル用の装飾された刃","Decorated Saber Blade",
"鍛冶部品","Yes","装飾柄頭","装飾用ポメル","Ornamental Pommel",
"鍛冶部品","Yes","補強されたトネリコ柄","補強されたトネリコの柄","Reinforced Ash Handle",
"鍛冶部品","Yes","補強された木の片手柄","補強された木製グリップ","Reinforced One Handed Wooden Grip",
"鍛冶部品","Yes","補強された松竿","補強した松の柄","Reinforced Pine Shaft",
"鍛冶部品","Yes","補強された硬化トネリコ柄","補強された硬化トネリコの柄","Reinforced Hardened Ash Great Axe Handle",
"鍛冶部品","Yes","補強された長い松の竿","補強した松の長い柄","Reinforced Long Pine Shaft",
"鍛冶部品","Yes","西方の三日月型短剣鍔","西部の三日月型ダガーガード","Western Crescent Dagger Guard",
"鍛冶部品","Yes","西方の三日月型鍔","西部の三日月型ガード","Western Crescent Guard",
"鍛冶部品","Yes","西方の大柄頭","西部のグレートポメル","Western Great Pommel",
"鍛冶部品","Yes","西方の戦斧の刃","西部の戦斧用の斧頭","Western Battle Axe Head",
"鍛冶部品","Yes","西方の樋入りのメイスの頭","西部の溝付きメイスの柄頭","Fullered Western Mace Head",
"鍛冶部品","Yes","西方の突起付き柄頭","西部の突起付きポメル","Western Lobed Pommel",
"鍛冶部品","Yes","西方の細い短剣鍔","西部の細いダガーガード","Thin Western Dagger Guard",
"鍛冶部品","Yes","西方の薄い鍔","西部の薄型ガード","Thin Western Guard",
"鍛冶部品","Yes","西方の装飾のある柄頭","西部の装飾されたポメル","Western Decorated Pommel",
"鍛冶部品","Yes","西方の鉄の長柄武器の穂先","西部鉄製の長柄武器の矛先","Western Iron Polearm Head",
"鍛冶部品","Yes","西方の隆起のある鍔","西部の鎬付きガード","Ridged Western Guard",
"鍛冶部品","Yes","角張った両手柄","両手用六角グリップ","Bevelled Leather Grip Two Handed",
"鍛冶部品","Yes","角張った片手柄","片手用六角グリップ","Bevelled Angular One Handed Grip",
"鍛冶部品","Yes","角張った革巻き両手柄","両手用革の螺旋巻きグリップ","Bevelled Two Handed Leather Grip",
"鍛冶部品","Yes","訓練用のなまくら穂先","訓練用のなまくら矛先","Blunt Practice Tip",
"鍛冶部品","Yes","赤い革の片手柄","赤い革の片手持ちグリップ","Red Leather One Handed Grip",
"鍛冶部品","Yes","赤い馬尾の房","赤馬の尾のフリル","Red Horse Tail Frills",
"鍛冶部品","Yes","赤松の柄","セコイアの柄","Redwood Handle",
"鍛冶部品","Yes","車輪型柄頭","ホイールポメル","Wheel Pommel",
"鍛冶部品","Yes","軽いシシュパルの頭","軽いシシュパルの柄頭","Light Shishpar Head",
"鍛冶部品","Yes","重いサーベルの刃","ヘビーサーベルの刃","Heavy Saber Blade",
"鍛冶部品","Yes","重いシシュパルの頭","重シシュパルの柄頭","Heavy Shishpar Head",
"鍛冶部品","Yes","重いバルディッシュの刃","ヘビーバルディッシュの斧頭","Heavy Bardiche Head",
"鍛冶部品","Yes","重いフランジメイスの頭","フランジ付きヘビーメイスの柄頭","Heavy Flanged Mace Head",
"鍛冶部品","Yes","重いモーニングスターの頭","ヘビー・モーニングスターの柄頭","Heavy Morning Star Head",
"鍛冶部品","Yes","重い東方のメイスの頭","東部の重メイスの柄頭","Eastern Heavy Mace Head",
"鍛冶部品","Yes","重い棘付き棍棒の頭","重いトゲ付きこん棒の柄頭","Heavy Spiked Club Head",
"鍛冶部品","Yes","重く大きな棘付き棍棒の頭","重いトゲ付きこん棒（大）の柄頭","Heavy Large Spiked Club Head",
"鍛冶部品","Yes","重みのあるオウルパイクの穂先","重り付きオウルパイクの矛先","Weighted Awl Pike Head",
"鍛冶部品","Yes","重り付きの長い棘","重り付きの長いトゲ","Weighted Long Thorns",
"鍛冶部品","Yes","重メイスの高貴な頭","王室の重メイス用の柄頭","Heavy Royal Mace Head",
"鍛冶部品","No","重厚な木製の刃","重厚な木製の刃","Heavy Wooden Blade",
"鍛冶部品","Yes","重厚な革巻き片手柄","革巻きの重厚な片手グリップ","Leather Wrapped Thick One Handed Grip",
"鍛冶部品","Yes","金の彫刻が入った騎士剣の刃","金の彫刻が入った騎士の刃","Arming Sword Blade With Gold Engraving",
"鍛冶部品","Yes","金の花弁の刻まれた騎士剣の刃","金の花弁刻印されし騎士の刃","Arming Sword Blade With Golden Petals Imprint",
"鍛冶部品","Yes","金属先端付きの長い竹柄","先端が金属の長い竹製の柄","Long Bamboo Handle With Metal Tip",
"鍛冶部品","Yes","金獅子細工の鍔","金獅子細工の騎士のガード","Golden Knightly Lionheads Guard",
"鍛冶部品","Yes","金環が刻印された騎士剣の刃","金環が刻印された騎士の刃","Arming Sword Blade With Golden Circle Imprint",
"鍛冶部品","Yes","金環で装飾した鋼柄","金環で装飾した鋼のグリップ","Gold Bound Decorated Steel Grip",
"鍛冶部品","Yes","釘打ちの布巻き槍の鍔","釘打ちの布巻き槍ガード","Nailed And Wrapped Spear Guard",
"鍛冶部品","Yes","鈎斧の刃","フック付きの斧頭","Hooked Axe Head",
"鍛冶部品","Yes","鉄で補強された木製柄","鉄で補強した木製グリップ","Iron Reinforced Wooden One Handed Grip",
"鍛冶部品","Yes","鉄で補強された皺革柄","鉄で補強したツヤ革グリップ","Iron Reinforced Crushed Leather Grip",
"鍛冶部品","Yes","鉄で補強された角製の両手柄","鉄補強の天然角両手グリップ","Iron Reinforced Horn Two Handed Grip",
"鍛冶部品","Yes","鉄で補強された角製の片手柄","鉄補強の天然角片手グリップ","Iron Reinforced Horn One Handed Grip",
"鍛冶部品","Yes","鉄と革で縛った片手柄","鉄と革細工の片手用グリップ","Iron And Leather Bound Horn One Handed Grip",
"鍛冶部品","Yes","鉄のこぶ付きの短剣鍔","こぶ付きの鉄製ダガーガード","Knobbed Iron Dagger Guard",
"鍛冶部品","Yes","鉄のサーベルの刃","鉄のサーベル用刃","Iron Saber Blade",
"鍛冶部品","Yes","鉄のシミターの刃","鉄のシミター用刃","Iron Scimitar Blade",
"鍛冶部品","No","鉄のスパタの刃","鉄のスパタの刃","Iron Spatha Blade",
"鍛冶部品","Yes","鉄のビルの刃","鉄製ビルの矛先","Iron Bill Head",
"鍛冶部品","Yes","鉄のフォークの穂先","鉄の鋤頭","Iron Fork",
"鍛冶部品","Yes","鉄のフリッサの刃","フリッサ用の鉄の刃","Iron Flyssa Blade",
"鍛冶部品","Yes","鉄の北方の三角槍の穂先","鉄製の北部の三角矛先","Triangular Iron Northern Spear Head",
"鍛冶部品","Yes","鉄の幅広剣の刃","鉄のブロードソード用刃","Iron Broadsword Blade",
"鍛冶部品","Yes","鉄留めの良質革の片手柄","鉄留めの本革製片手グリップ","Iron Braced Fine Leather One Handed Grip",
"鍛冶部品","Yes","鉄輪の角張った片手柄","六角帯鉄付き片手用グリップ","Iron Bound Angular One Handed Grip",
"鍛冶部品","Yes","鉄輪付きの粗革の両手柄","粗末な革の鉄輪両手グリップ","Iron Ring Bound Rough Leather Two Handed Grip",
"鍛冶部品","No","鉤状ファルシオンの刃","鉤状ファルシオンの刃","Hooked Falchion Blade",
"鍛冶部品","Yes","銀のカスカラの鍔","銀のカスカラのガード","Engraved Silver Kaskara Guard",
"鍛冶部品","Yes","銀の螺旋模様の青銅の両手柄","銀の螺旋の銅製両手グリップ","Bronze Two Handed Grip With Silver Spiral",
"鍛冶部品","Yes","銀細工の補強された柄","銀細工の強化グリップ","Silver Inlaid Engraved Reinforced Grip",
"鍛冶部品","Yes","銛の穂先","銛の頭","Harpoon Head",
"鍛冶部品","Yes","鋲打ちされた槍頭の補強具","リベット打ちの強化槍頭","Riveted Spear Head Reinforcement",
"鍛冶部品","Yes","鋲打ちされた節目のある竿の補強具","リベット打ちされた強化柄","Segmented Riveted Shaft Reinforcement",
"鍛冶部品","Yes","鋲打ちされた角製の片手柄","片手用の鋲付天然角グリップ","Bolted Horn One Handed Grip",
"鍛冶部品","Yes","鋲打ちされた青銅の角張った両手柄","銅製鋲付きの四角グリップ","Bronze Studded Angular Two Handed Grip",
"鍛冶部品","Yes","鋲打ち鉤状ウイング","リベット打ち鉤状ウイング","Riveted Hooked Wings",
"鍛冶部品","Yes","鋼のパラメーリオンの刃","鋼のパラメリオンの刃","Steel Paramerion Blade",
"鍛冶部品","Yes","鋼の柄頭","スティールポメル","Steel Butt",
"鍛冶部品","Yes","鋼箍と板金付きの両手柄","帯鋼と板金の両手用グリップ","Steel Bound Plated Two Handed Grip",
"鍛冶部品","Yes","錨爪付き小型斧の刃","錨爪付き小型斧用の斧頭","Small Spurred Axe Head",
"鍛冶部品","No","鍛冶屋のハンマーの柄","鍛冶屋のハンマーの柄","Blacksmith Hammer Handle",
"鍛冶部品","Yes","鍛冶師のハンマーの頭","鍛冶屋のハンマーヘッド","Smith Hammer Head",
"鍛冶部品","No","鎌の刃","鎌の刃","Sickle Blade",
"鍛冶部品","Yes","鎌の柄","鎌用の柄","Sickle Handle",
"鍛冶部品","Yes","鎬のある尖った刃","溝入りの尖った刃","Ridged Tipped Arming Sword Blade",
"鍛冶部品","Yes","鎬のある広刃の短剣の刃","ダガー用鎬付きの幅広な刃","Ridged Wide Dagger Blade",
"鍛冶部品","Yes","鎬のある短いカスカラの刃","短いカスカラ用鎬付き刃","Ridged Short Kaskara Blade",
"鍛冶部品","Yes","鎬付きの広刃の短剣刃","幅広で鎬付きの短剣用刃","Broad Ridged Shortsword Blade",
"鍛冶部品","Yes","鎬付きの肉切り包丁の鍔","鎬の付いた肉包丁の鍔","Ridged Cleaver Guard",
"鍛冶部品","Yes","鎬付きの長いカスカラの刃","長いカスカラ用鎬付き刃","Ridged Long Kaskara Blade",
"鍛冶部品","Yes","鎬付きの騎士剣の刃","騎士の剣用の鎬付き刃","Ridged Arming Sword Blade",
"鍛冶部品","Yes","鎬付き両手サーベルの刃","鎬付きグレートサーベルの刃","Ridged Great Saber Blade",
"鍛冶部品","Yes","鎬付き短剣の刃","短剣用の鎬付き刃","Ridged Short Gladius Blade",
"鍛冶部品","Yes","長いサクスの刃","長いスクラマサクスの刃","Long Seax Blade",
"鍛冶部品","Yes","長いサーベルの刃","ロングサーベル用刃","Long Saber Blade",
"鍛冶部品","Yes","長いシェストピョ―ルの頭","長いシェストピヨールの柄頭","Long Shestopyor Head",
"鍛冶部品","Yes","長いトネリコ柄","長いトネリコの柄","Long Ash Shaft",
"鍛冶部品","Yes","長いトネリコ竿","長いトネリコの柄","Long Ash Staff",
"鍛冶部品","Yes","長いファルクスの刃","ロングファルクス用の刃","Long Falx Blade",
"鍛冶部品","No","長いマホガニーの柄","長いマホガニーの柄","Long Mahogany Handle",
"鍛冶部品","Yes","長いマホガニー柄","マホガニーの長い柄","Long Mahogany Shaft",
"鍛冶部品","Yes","長いメイスの樫柄","オーク製の長いメイスの柄","Long Oaken Mace Handle",
"鍛冶部品","No","長い小旗","長い小旗","Long Fanion Banner",
"鍛冶部品","Yes","長い布巻き樫竿","布巻きオーク材の長い柄","Wrapped Oaken Long Shaft",
"鍛冶部品","Yes","長い広刃短剣の刃","長い幅広なダガーの刃","Long Broad Dagger Blade",
"鍛冶部品","Yes","長い戦剣の刃","ロングウォーソードの刃","Long Warsword Blade",
"鍛冶部品","Yes","長い戦剣の装飾のある刃","長い戦剣用の装飾された刃","Decorated Long Warsword Blade",
"鍛冶部品","Yes","長い樋入り戦剣の刃","ロングウォーソード用溝付刃","Fullered Long Warsword Blade",
"鍛冶部品","Yes","長い皮柄","長い皮革製グリップ","Long Hide Grip",
"鍛冶部品","Yes","長い硬化樫柄","硬化オーク製の長い柄","Hardened Long Oaken Handle",
"鍛冶部品","Yes","長い紐巻き柄","ロングワイヤーグリップ","Long Wire Grip",
"鍛冶部品","Yes","長い縛られた柄","ロングバウンドグリップ","Long Bound Grip",
"鍛冶部品","Yes","長い肉切り包丁の柄","特大肉包丁の柄","Tall Cleaver Grip",
"鍛冶部品","Yes","長い重メイスの鋲付き頭","長い重メイスの鋲付き柄頭","Studded Long Heavy Mace Head",
"鍛冶部品","Yes","長い長方形の軍旗","長方形の長旗","Long Rectangular Banner",
"鍛冶部品","Yes","長い長柄刀の刃","ロンググレイヴの矛先","Long Glaive Head",
"鍛冶部品","Yes","長い革巻きのマホガニー柄","革巻きの長いマホガニーの柄","Long Mahogany Shaft With Leather Wrapping",
